origin_datetime,forecast_datetime,horizon_h,temp_forecast_c
2022-04-29 00:00:00+00:00,2022-04-29 10:00:00+00:00,10,17.06
2022-04-29 00:00:00+00:00,2022-04-29 11:00:00+00:00,11,15.59
2022-04-29 00:00:00+00:00,2022-04-29 12:00:00+00:00,12,16.21
2022-04-29 00:00:00+00:00,2022-04-29 13:00:00+00:00,13,19.08
2022-04-29 00:00:00+00:00,2022-04-29 14:00:00+00:00,14,17.01
2022-04-29 00:00:00+00:00,2022-04-29 15:00:00+00:00,15,15.15
2022-04-29 00:00:00+00:00,2022-04-29 16:00:00+00:00,16,19.21
2022-04-29 00:00:00+00:00,2022-04-29 17:00:00+00:00,17,16.42
2022-04-29 00:00:00+00:00,2022-04-29 18:00:00+00:00,18,18.58
2022-04-29 00:00:00+00:00,2022-04-29 19:00:00+00:00,19,17.53
2022-04-29 00:00:00+00:00,2022-04-29 20:00:00+00:00,20,14.72
2022-04-29 00:00:00+00:00,2022-04-29 21:00:00+00:00,21,14.76
2022-04-29 00:00:00+00:00,2022-04-29 22:00:00+00:00,22,15.11
2022-04-29 00:00:00+00:00,2022-04-29 23:00:00+00:00,23,14.17
2022-04-29 00:00:00+00:00,2022-04-30 00:00:00+00:00,24,16.38
2022-04-29 00:00:00+00:00,2022-04-30 01:00:00+00:00,25,12.66
2022-04-29 00:00:00+00:00,2022-04-30 02:00:00+00:00,26,12.28
2022-04-29 00:00:00+00:00,2022-04-30 03:00:00+00:00,27,11.52
2022-04-29 00:00:00+00:00,2022-04-30 04:00:00+00:00,28,10.75
2022-04-29 00:00:00+00:00,2022-04-30 05:00:00+00:00,29,11.11
2022-04-29 00:00:00+00:00,2022-04-30 06:00:00+00:00,30,11.43
2022-04-29 00:00:00+00:00,2022-04-30 07:00:00+00:00,31,9.89
2022-04-29 00:00:00+00:00,2022-04-30 08:00:00+00:00,32,18.22
2022-04-29 00:00:00+00:00,2022-04-30 09:00:00+00:00,33,18.3
2022-04-29 00:00:00+00:00,2022-04-30 10:00:00+00:00,34,13.63
2022-04-29 00:00:00+00:00,2022-04-30 11:00:00+00:00,35,22.52
2022-04-29 00:00:00+00:00,2022-04-30 12:00:00+00:00,36,15.71
2022-04-29 00:00:00+00:00,2022-04-30 13:00:00+00:00,37,17.03
2022-04-29 00:00:00+00:00,2022-04-30 14:00:00+00:00,38,15.38
2022-04-29 00:00:00+00:00,2022-04-30 15:00:00+00:00,39,20.56
2022-04-29 00:00:00+00:00,2022-04-30 16:00:00+00:00,40,10.41
2022-04-29 00:00:00+00:00,2022-04-30 17:00:00+00:00,41,18.7
2022-04-29 00:00:00+00:00,2022-04-30 18:00:00+00:00,42,12.95
2022-04-29 00:00:00+00:00,2022-04-30 19:00:00+00:00,43,15.47
2022-04-29 00:00:00+00:00,2022-04-30 20:00:00+00:00,44,10.98
2022-04-29 00:00:00+00:00,2022-04-30 21:00:00+00:00,45,10.72
2022-04-29 00:00:00+00:00,2022-04-30 22:00:00+00:00,46,6.8
2022-04-29 00:00:00+00:00,2022-04-30 23:00:00+00:00,47,9.1
2022-04-29 00:00:00+00:00,2022-05-01 00:00:00+00:00,48,7.75
2022-04-29 12:00:00+00:00,2022-04-29 13:00:00+00:00,1,17.25
2022-04-29 12:00:00+00:00,2022-04-29 14:00:00+00:00,2,16.98
2022-04-29 12:00:00+00:00,2022-04-29 15:00:00+00:00,3,16.3
2022-04-29 12:00:00+00:00,2022-04-29 16:00:00+00:00,4,16.37
2022-04-29 12:00:00+00:00,2022-04-29 17:00:00+00:00,5,16.38
2022-04-29 12:00:00+00:00,2022-04-29 18:00:00+00:00,6,15.59
2022-04-29 12:00:00+00:00,2022-04-29 19:00:00+00:00,7,16.56
2022-04-29 12:00:00+00:00,2022-04-29 20:00:00+00:00,8,16.58
2022-04-29 12:00:00+00:00,2022-04-29 21:00:00+00:00,9,16.21
2022-04-29 12:00:00+00:00,2022-04-29 22:00:00+00:00,10,13.62
2022-04-29 12:00:00+00:00,2022-04-29 23:00:00+00:00,11,13.82
2022-04-29 12:00:00+00:00,2022-04-30 00:00:00+00:00,12,13.04
2022-04-29 12:00:00+00:00,2022-04-30 01:00:00+00:00,13,14.96
2022-04-29 12:00:00+00:00,2022-04-30 02:00:00+00:00,14,15.54
2022-04-29 12:00:00+00:00,2022-04-30 03:00:00+00:00,15,13.9
2022-04-29 12:00:00+00:00,2022-04-30 04:00:00+00:00,16,11.13
2022-04-29 12:00:00+00:00,2022-04-30 05:00:00+00:00,17,11.2
2022-04-29 12:00:00+00:00,2022-04-30 06:00:00+00:00,18,11.56
2022-04-29 12:00:00+00:00,2022-04-30 07:00:00+00:00,19,12.51
2022-04-29 12:00:00+00:00,2022-04-30 08:00:00+00:00,20,16.8
2022-04-29 12:00:00+00:00,2022-04-30 09:00:00+00:00,21,15.16
2022-04-29 12:00:00+00:00,2022-04-30 10:00:00+00:00,22,16.43
2022-04-29 12:00:00+00:00,2022-04-30 11:00:00+00:00,23,18.33
2022-04-29 12:00:00+00:00,2022-04-30 12:00:00+00:00,24,18.62
2022-04-29 12:00:00+00:00,2022-04-30 13:00:00+00:00,25,19.08
2022-04-29 12:00:00+00:00,2022-04-30 14:00:00+00:00,26,21.0
2022-04-29 12:00:00+00:00,2022-04-30 15:00:00+00:00,27,20.25
2022-04-29 12:00:00+00:00,2022-04-30 16:00:00+00:00,28,17.92
2022-04-29 12:00:00+00:00,2022-04-30 17:00:00+00:00,29,16.61
2022-04-29 12:00:00+00:00,2022-04-30 18:00:00+00:00,30,14.33
2022-04-29 12:00:00+00:00,2022-04-30 19:00:00+00:00,31,17.48
2022-04-29 12:00:00+00:00,2022-04-30 20:00:00+00:00,32,12.06
2022-04-29 12:00:00+00:00,2022-04-30 21:00:00+00:00,33,10.25
2022-04-29 12:00:00+00:00,2022-04-30 22:00:00+00:00,34,9.04
2022-04-29 12:00:00+00:00,2022-04-30 23:00:00+00:00,35,8.51
2022-04-29 12:00:00+00:00,2022-05-01 00:00:00+00:00,36,4.93
2022-04-29 12:00:00+00:00,2022-05-01 01:00:00+00:00,37,7.83
2022-04-29 12:00:00+00:00,2022-05-01 02:00:00+00:00,38,9.27
2022-04-29 12:00:00+00:00,2022-05-01 03:00:00+00:00,39,6.91
2022-04-29 12:00:00+00:00,2022-05-01 04:00:00+00:00,40,6.54
2022-04-29 12:00:00+00:00,2022-05-01 05:00:00+00:00,41,4.81
2022-04-29 12:00:00+00:00,2022-05-01 06:00:00+00:00,42,8.41
2022-04-29 12:00:00+00:00,2022-05-01 07:00:00+00:00,43,13.75
2022-04-29 12:00:00+00:00,2022-05-01 08:00:00+00:00,44,7.84
2022-04-29 12:00:00+00:00,2022-05-01 09:00:00+00:00,45,9.65
2022-04-29 12:00:00+00:00,2022-05-01 10:00:00+00:00,46,13.95
2022-04-29 12:00:00+00:00,2022-05-01 11:00:00+00:00,47,18.23
2022-04-29 12:00:00+00:00,2022-05-01 12:00:00+00:00,48,16.13
2022-04-30 00:00:00+00:00,2022-04-30 01:00:00+00:00,1,14.29
2022-04-30 00:00:00+00:00,2022-04-30 02:00:00+00:00,2,14.23
2022-04-30 00:00:00+00:00,2022-04-30 03:00:00+00:00,3,12.49
2022-04-30 00:00:00+00:00,2022-04-30 04:00:00+00:00,4,10.97
2022-04-30 00:00:00+00:00,2022-04-30 05:00:00+00:00,5,12.36
2022-04-30 00:00:00+00:00,2022-04-30 06:00:00+00:00,6,13.25
2022-04-30 00:00:00+00:00,2022-04-30 07:00:00+00:00,7,14.05
2022-04-30 00:00:00+00:00,2022-04-30 08:00:00+00:00,8,16.28
2022-04-30 00:00:00+00:00,2022-04-30 09:00:00+00:00,9,14.3
2022-04-30 00:00:00+00:00,2022-04-30 10:00:00+00:00,10,16.34
2022-04-30 00:00:00+00:00,2022-04-30 11:00:00+00:00,11,16.08
2022-04-30 00:00:00+00:00,2022-04-30 12:00:00+00:00,12,16.54
2022-04-30 00:00:00+00:00,2022-04-30 13:00:00+00:00,13,17.46
2022-04-30 00:00:00+00:00,2022-04-30 14:00:00+00:00,14,19.17
2022-04-30 00:00:00+00:00,2022-04-30 15:00:00+00:00,15,19.44
2022-04-30 00:00:00+00:00,2022-04-30 16:00:00+00:00,16,19.81
2022-04-30 00:00:00+00:00,2022-04-30 17:00:00+00:00,17,15.59
2022-04-30 00:00:00+00:00,2022-04-30 18:00:00+00:00,18,12.37
2022-04-30 00:00:00+00:00,2022-04-30 19:00:00+00:00,19,12.69
2022-04-30 00:00:00+00:00,2022-04-30 20:00:00+00:00,20,11.95
2022-04-30 00:00:00+00:00,2022-04-30 21:00:00+00:00,21,11.29
2022-04-30 00:00:00+00:00,2022-04-30 22:00:00+00:00,22,8.46
2022-04-30 00:00:00+00:00,2022-04-30 23:00:00+00:00,23,4.49
2022-04-30 00:00:00+00:00,2022-05-01 00:00:00+00:00,24,5.72
2022-04-30 00:00:00+00:00,2022-05-01 01:00:00+00:00,25,3.66
2022-04-30 00:00:00+00:00,2022-05-01 02:00:00+00:00,26,9.16
2022-04-30 00:00:00+00:00,2022-05-01 03:00:00+00:00,27,6.62
2022-04-30 00:00:00+00:00,2022-05-01 04:00:00+00:00,28,8.68
2022-04-30 00:00:00+00:00,2022-05-01 05:00:00+00:00,29,9.48
2022-04-30 00:00:00+00:00,2022-05-01 06:00:00+00:00,30,10.59
2022-04-30 00:00:00+00:00,2022-05-01 07:00:00+00:00,31,9.36
2022-04-30 00:00:00+00:00,2022-05-01 08:00:00+00:00,32,10.47
2022-04-30 00:00:00+00:00,2022-05-01 09:00:00+00:00,33,13.58
2022-04-30 00:00:00+00:00,2022-05-01 10:00:00+00:00,34,15.25
2022-04-30 00:00:00+00:00,2022-05-01 11:00:00+00:00,35,12.15
2022-04-30 00:00:00+00:00,2022-05-01 12:00:00+00:00,36,15.66
2022-04-30 00:00:00+00:00,2022-05-01 13:00:00+00:00,37,17.97
2022-04-30 00:00:00+00:00,2022-05-01 14:00:00+00:00,38,11.44
2022-04-30 00:00:00+00:00,2022-05-01 15:00:00+00:00,39,13.82
2022-04-30 00:00:00+00:00,2022-05-01 16:00:00+00:00,40,10.15
2022-04-30 00:00:00+00:00,2022-05-01 17:00:00+00:00,41,16.13
2022-04-30 00:00:00+00:00,2022-05-01 18:00:00+00:00,42,18.01
2022-04-30 00:00:00+00:00,2022-05-01 19:00:00+00:00,43,14.36
2022-04-30 00:00:00+00:00,2022-05-01 20:00:00+00:00,44,8.81
2022-04-30 00:00:00+00:00,2022-05-01 21:00:00+00:00,45,11.88
2022-04-30 00:00:00+00:00,2022-05-01 22:00:00+00:00,46,13.27
2022-04-30 00:00:00+00:00,2022-05-01 23:00:00+00:00,47,7.94
2022-04-30 00:00:00+00:00,2022-05-02 00:00:00+00:00,48,11.84
2022-04-30 12:00:00+00:00,2022-04-30 13:00:00+00:00,1,18.16
2022-04-30 12:00:00+00:00,2022-04-30 14:00:00+00:00,2,18.06
2022-04-30 12:00:00+00:00,2022-04-30 15:00:00+00:00,3,17.16
2022-04-30 12:00:00+00:00,2022-04-30 16:00:00+00:00,4,16.06
2022-04-30 12:00:00+00:00,2022-04-30 17:00:00+00:00,5,15.17
2022-04-30 12:00:00+00:00,2022-04-30 18:00:00+00:00,6,14.37
2022-04-30 12:00:00+00:00,2022-04-30 19:00:00+00:00,7,13.97
2022-04-30 12:00:00+00:00,2022-04-30 20:00:00+00:00,8,10.77
2022-04-30 12:00:00+00:00,2022-04-30 21:00:00+00:00,9,9.83
2022-04-30 12:00:00+00:00,2022-04-30 22:00:00+00:00,10,8.71
2022-04-30 12:00:00+00:00,2022-04-30 23:00:00+00:00,11,7.51
2022-04-30 12:00:00+00:00,2022-05-01 00:00:00+00:00,12,7.98
2022-04-30 12:00:00+00:00,2022-05-01 01:00:00+00:00,13,5.06
2022-04-30 12:00:00+00:00,2022-05-01 02:00:00+00:00,14,6.97
2022-04-30 12:00:00+00:00,2022-05-01 03:00:00+00:00,15,7.0
2022-04-30 12:00:00+00:00,2022-05-01 04:00:00+00:00,16,9.58
2022-04-30 12:00:00+00:00,2022-05-01 05:00:00+00:00,17,8.96
2022-04-30 12:00:00+00:00,2022-05-01 06:00:00+00:00,18,9.66
2022-04-30 12:00:00+00:00,2022-05-01 07:00:00+00:00,19,10.02
2022-04-30 12:00:00+00:00,2022-05-01 08:00:00+00:00,20,8.9
2022-04-30 12:00:00+00:00,2022-05-01 09:00:00+00:00,21,11.98
2022-04-30 12:00:00+00:00,2022-05-01 10:00:00+00:00,22,15.91
2022-04-30 12:00:00+00:00,2022-05-01 11:00:00+00:00,23,14.86
2022-04-30 12:00:00+00:00,2022-05-01 12:00:00+00:00,24,12.36
2022-04-30 12:00:00+00:00,2022-05-01 13:00:00+00:00,25,11.52
2022-04-30 12:00:00+00:00,2022-05-01 14:00:00+00:00,26,16.69
2022-04-30 12:00:00+00:00,2022-05-01 15:00:00+00:00,27,14.12
2022-04-30 12:00:00+00:00,2022-05-01 16:00:00+00:00,28,15.59
2022-04-30 12:00:00+00:00,2022-05-01 17:00:00+00:00,29,9.98
2022-04-30 12:00:00+00:00,2022-05-01 18:00:00+00:00,30,11.08
2022-04-30 12:00:00+00:00,2022-05-01 19:00:00+00:00,31,11.4
2022-04-30 12:00:00+00:00,2022-05-01 20:00:00+00:00,32,12.97
2022-04-30 12:00:00+00:00,2022-05-01 21:00:00+00:00,33,9.11
2022-04-30 12:00:00+00:00,2022-05-01 22:00:00+00:00,34,6.53
2022-04-30 12:00:00+00:00,2022-05-01 23:00:00+00:00,35,8.34
2022-04-30 12:00:00+00:00,2022-05-02 00:00:00+00:00,36,7.17
2022-04-30 12:00:00+00:00,2022-05-02 01:00:00+00:00,37,4.68
2022-04-30 12:00:00+00:00,2022-05-02 02:00:00+00:00,38,10.46
2022-04-30 12:00:00+00:00,2022-05-02 03:00:00+00:00,39,6.76
2022-04-30 12:00:00+00:00,2022-05-02 04:00:00+00:00,40,5.98
2022-04-30 12:00:00+00:00,2022-05-02 05:00:00+00:00,41,6.55
2022-04-30 12:00:00+00:00,2022-05-02 06:00:00+00:00,42,8.47
2022-04-30 12:00:00+00:00,2022-05-02 07:00:00+00:00,43,2.58
2022-04-30 12:00:00+00:00,2022-05-02 08:00:00+00:00,44,8.45
2022-04-30 12:00:00+00:00,2022-05-02 09:00:00+00:00,45,8.31
2022-04-30 12:00:00+00:00,2022-05-02 10:00:00+00:00,46,14.83
2022-04-30 12:00:00+00:00,2022-05-02 11:00:00+00:00,47,12.79
2022-04-30 12:00:00+00:00,2022-05-02 12:00:00+00:00,48,16.32
2022-05-01 00:00:00+00:00,2022-05-01 01:00:00+00:00,1,7.69
2022-05-01 00:00:00+00:00,2022-05-01 02:00:00+00:00,2,7.28
2022-05-01 00:00:00+00:00,2022-05-01 03:00:00+00:00,3,8.76
2022-05-01 00:00:00+00:00,2022-05-01 04:00:00+00:00,4,9.86
2022-05-01 00:00:00+00:00,2022-05-01 05:00:00+00:00,5,10.0
2022-05-01 00:00:00+00:00,2022-05-01 06:00:00+00:00,6,9.59
2022-05-01 00:00:00+00:00,2022-05-01 07:00:00+00:00,7,10.91
2022-05-01 00:00:00+00:00,2022-05-01 08:00:00+00:00,8,12.23
2022-05-01 00:00:00+00:00,2022-05-01 09:00:00+00:00,9,11.04
2022-05-01 00:00:00+00:00,2022-05-01 10:00:00+00:00,10,11.93
2022-05-01 00:00:00+00:00,2022-05-01 11:00:00+00:00,11,13.44
2022-05-01 00:00:00+00:00,2022-05-01 12:00:00+00:00,12,13.84
2022-05-01 00:00:00+00:00,2022-05-01 13:00:00+00:00,13,13.88
2022-05-01 00:00:00+00:00,2022-05-01 14:00:00+00:00,14,13.37
2022-05-01 00:00:00+00:00,2022-05-01 15:00:00+00:00,15,13.78
2022-05-01 00:00:00+00:00,2022-05-01 16:00:00+00:00,16,14.01
2022-05-01 00:00:00+00:00,2022-05-01 17:00:00+00:00,17,14.69
2022-05-01 00:00:00+00:00,2022-05-01 18:00:00+00:00,18,12.16
2022-05-01 00:00:00+00:00,2022-05-01 19:00:00+00:00,19,13.81
2022-05-01 00:00:00+00:00,2022-05-01 20:00:00+00:00,20,13.55
2022-05-01 00:00:00+00:00,2022-05-01 21:00:00+00:00,21,11.74
2022-05-01 00:00:00+00:00,2022-05-01 22:00:00+00:00,22,8.66
2022-05-01 00:00:00+00:00,2022-05-01 23:00:00+00:00,23,9.67
2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,24,7.99
2022-05-01 00:00:00+00:00,2022-05-02 01:00:00+00:00,25,5.25
2022-05-01 00:00:00+00:00,2022-05-02 02:00:00+00:00,26,10.06
2022-05-01 00:00:00+00:00,2022-05-02 03:00:00+00:00,27,5.2
2022-05-01 00:00:00+00:00,2022-05-02 04:00:00+00:00,28,8.44
2022-05-01 00:00:00+00:00,2022-05-02 05:00:00+00:00,29,6.51
2022-05-01 00:00:00+00:00,2022-05-02 06:00:00+00:00,30,9.47
2022-05-01 00:00:00+00:00,2022-05-02 07:00:00+00:00,31,3.46
2022-05-01 00:00:00+00:00,2022-05-02 08:00:00+00:00,32,9.91
2022-05-01 00:00:00+00:00,2022-05-02 09:00:00+00:00,33,8.14
2022-05-01 00:00:00+00:00,2022-05-02 10:00:00+00:00,34,12.17
2022-05-01 00:00:00+00:00,2022-05-02 11:00:00+00:00,35,13.51
2022-05-01 00:00:00+00:00,2022-05-02 12:00:00+00:00,36,16.49
2022-05-01 00:00:00+00:00,2022-05-02 13:00:00+00:00,37,16.07
2022-05-01 00:00:00+00:00,2022-05-02 14:00:00+00:00,38,20.64
2022-05-01 00:00:00+00:00,2022-05-02 15:00:00+00:00,39,20.67
2022-05-01 00:00:00+00:00,2022-05-02 16:00:00+00:00,40,14.12
2022-05-01 00:00:00+00:00,2022-05-02 17:00:00+00:00,41,15.97
2022-05-01 00:00:00+00:00,2022-05-02 18:00:00+00:00,42,14.18
2022-05-01 00:00:00+00:00,2022-05-02 19:00:00+00:00,43,10.64
2022-05-01 00:00:00+00:00,2022-05-02 20:00:00+00:00,44,11.89
2022-05-01 00:00:00+00:00,2022-05-02 21:00:00+00:00,45,12.86
2022-05-01 00:00:00+00:00,2022-05-02 22:00:00+00:00,46,15.86
2022-05-01 00:00:00+00:00,2022-05-02 23:00:00+00:00,47,11.19
2022-05-01 00:00:00+00:00,2022-05-03 00:00:00+00:00,48,7.46
2022-05-01 12:00:00+00:00,2022-05-01 13:00:00+00:00,1,14.08
2022-05-01 12:00:00+00:00,2022-05-01 14:00:00+00:00,2,14.06
2022-05-01 12:00:00+00:00,2022-05-01 15:00:00+00:00,3,14.68
2022-05-01 12:00:00+00:00,2022-05-01 16:00:00+00:00,4,13.69
2022-05-01 12:00:00+00:00,2022-05-01 17:00:00+00:00,5,14.57
2022-05-01 12:00:00+00:00,2022-05-01 18:00:00+00:00,6,12.44
2022-05-01 12:00:00+00:00,2022-05-01 19:00:00+00:00,7,10.68
2022-05-01 12:00:00+00:00,2022-05-01 20:00:00+00:00,8,11.99
2022-05-01 12:00:00+00:00,2022-05-01 21:00:00+00:00,9,10.41
2022-05-01 12:00:00+00:00,2022-05-01 22:00:00+00:00,10,11.76
2022-05-01 12:00:00+00:00,2022-05-01 23:00:00+00:00,11,11.52
2022-05-01 12:00:00+00:00,2022-05-02 00:00:00+00:00,12,6.97
2022-05-01 12:00:00+00:00,2022-05-02 01:00:00+00:00,13,8.73
2022-05-01 12:00:00+00:00,2022-05-02 02:00:00+00:00,14,9.41
2022-05-01 12:00:00+00:00,2022-05-02 03:00:00+00:00,15,8.42
2022-05-01 12:00:00+00:00,2022-05-02 04:00:00+00:00,16,7.11
2022-05-01 12:00:00+00:00,2022-05-02 05:00:00+00:00,17,8.19
2022-05-01 12:00:00+00:00,2022-05-02 06:00:00+00:00,18,6.34
2022-05-01 12:00:00+00:00,2022-05-02 07:00:00+00:00,19,8.79
2022-05-01 12:00:00+00:00,2022-05-02 08:00:00+00:00,20,10.84
2022-05-01 12:00:00+00:00,2022-05-02 09:00:00+00:00,21,13.86
2022-05-01 12:00:00+00:00,2022-05-02 10:00:00+00:00,22,14.0
2022-05-01 12:00:00+00:00,2022-05-02 11:00:00+00:00,23,15.31
2022-05-01 12:00:00+00:00,2022-05-02 12:00:00+00:00,24,12.7
2022-05-01 12:00:00+00:00,2022-05-02 13:00:00+00:00,25,16.62
2022-05-01 12:00:00+00:00,2022-05-02 14:00:00+00:00,26,17.26
2022-05-01 12:00:00+00:00,2022-05-02 15:00:00+00:00,27,17.26
2022-05-01 12:00:00+00:00,2022-05-02 16:00:00+00:00,28,17.68
2022-05-01 12:00:00+00:00,2022-05-02 17:00:00+00:00,29,15.16
2022-05-01 12:00:00+00:00,2022-05-02 18:00:00+00:00,30,16.41
2022-05-01 12:00:00+00:00,2022-05-02 19:00:00+00:00,31,13.07
2022-05-01 12:00:00+00:00,2022-05-02 20:00:00+00:00,32,14.16
2022-05-01 12:00:00+00:00,2022-05-02 21:00:00+00:00,33,12.46
2022-05-01 12:00:00+00:00,2022-05-02 22:00:00+00:00,34,12.9
2022-05-01 12:00:00+00:00,2022-05-02 23:00:00+00:00,35,11.35
2022-05-01 12:00:00+00:00,2022-05-03 00:00:00+00:00,36,11.9
2022-05-01 12:00:00+00:00,2022-05-03 01:00:00+00:00,37,13.3
2022-05-01 12:00:00+00:00,2022-05-03 02:00:00+00:00,38,4.54
2022-05-01 12:00:00+00:00,2022-05-03 03:00:00+00:00,39,5.87
2022-05-01 12:00:00+00:00,2022-05-03 04:00:00+00:00,40,11.12
2022-05-01 12:00:00+00:00,2022-05-03 05:00:00+00:00,41,14.84
2022-05-01 12:00:00+00:00,2022-05-03 06:00:00+00:00,42,11.83
2022-05-01 12:00:00+00:00,2022-05-03 07:00:00+00:00,43,7.62
2022-05-01 12:00:00+00:00,2022-05-03 08:00:00+00:00,44,14.25
2022-05-01 12:00:00+00:00,2022-05-03 09:00:00+00:00,45,15.57
2022-05-01 12:00:00+00:00,2022-05-03 10:00:00+00:00,46,10.53
2022-05-01 12:00:00+00:00,2022-05-03 11:00:00+00:00,47,12.68
2022-05-01 12:00:00+00:00,2022-05-03 12:00:00+00:00,48,18.12
2022-05-02 00:00:00+00:00,2022-05-02 01:00:00+00:00,1,7.75
2022-05-02 00:00:00+00:00,2022-05-02 02:00:00+00:00,2,8.7
2022-05-02 00:00:00+00:00,2022-05-02 03:00:00+00:00,3,7.92
2022-05-02 00:00:00+00:00,2022-05-02 04:00:00+00:00,4,8.43
2022-05-02 00:00:00+00:00,2022-05-02 05:00:00+00:00,5,7.6
2022-05-02 00:00:00+00:00,2022-05-02 06:00:00+00:00,6,8.36
2022-05-02 00:00:00+00:00,2022-05-02 07:00:00+00:00,7,10.08
2022-05-02 00:00:00+00:00,2022-05-02 08:00:00+00:00,8,11.38
2022-05-02 00:00:00+00:00,2022-05-02 09:00:00+00:00,9,10.44
2022-05-02 00:00:00+00:00,2022-05-02 10:00:00+00:00,10,11.91
2022-05-02 00:00:00+00:00,2022-05-02 11:00:00+00:00,11,13.85
2022-05-02 00:00:00+00:00,2022-05-02 12:00:00+00:00,12,15.61
2022-05-02 00:00:00+00:00,2022-05-02 13:00:00+00:00,13,15.13
2022-05-02 00:00:00+00:00,2022-05-02 14:00:00+00:00,14,17.69
2022-05-02 00:00:00+00:00,2022-05-02 15:00:00+00:00,15,16.39
2022-05-02 00:00:00+00:00,2022-05-02 16:00:00+00:00,16,15.13
2022-05-02 00:00:00+00:00,2022-05-02 17:00:00+00:00,17,16.94
2022-05-02 00:00:00+00:00,2022-05-02 18:00:00+00:00,18,16.05
2022-05-02 00:00:00+00:00,2022-05-02 19:00:00+00:00,19,14.79
2022-05-02 00:00:00+00:00,2022-05-02 20:00:00+00:00,20,12.16
2022-05-02 00:00:00+00:00,2022-05-02 21:00:00+00:00,21,13.0
2022-05-02 00:00:00+00:00,2022-05-02 22:00:00+00:00,22,10.86
2022-05-02 00:00:00+00:00,2022-05-02 23:00:00+00:00,23,10.17
2022-05-02 00:00:00+00:00,2022-05-03 00:00:00+00:00,24,12.12
2022-05-02 00:00:00+00:00,2022-05-03 01:00:00+00:00,25,8.95
2022-05-02 00:00:00+00:00,2022-05-03 02:00:00+00:00,26,9.23
2022-05-02 00:00:00+00:00,2022-05-03 03:00:00+00:00,27,11.01
2022-05-02 00:00:00+00:00,2022-05-03 04:00:00+00:00,28,7.02
2022-05-02 00:00:00+00:00,2022-05-03 05:00:00+00:00,29,11.29
2022-05-02 00:00:00+00:00,2022-05-03 06:00:00+00:00,30,15.62
2022-05-02 00:00:00+00:00,2022-05-03 07:00:00+00:00,31,15.26
2022-05-02 00:00:00+00:00,2022-05-03 08:00:00+00:00,32,3.87
2022-05-02 00:00:00+00:00,2022-05-03 09:00:00+00:00,33,9.24
2022-05-02 00:00:00+00:00,2022-05-03 10:00:00+00:00,34,13.92
2022-05-02 00:00:00+00:00,2022-05-03 11:00:00+00:00,35,14.88
2022-05-02 00:00:00+00:00,2022-05-03 12:00:00+00:00,36,11.23
2022-05-02 00:00:00+00:00,2022-05-03 13:00:00+00:00,37,16.51
2022-05-02 00:00:00+00:00,2022-05-03 14:00:00+00:00,38,18.88
2022-05-02 00:00:00+00:00,2022-05-03 15:00:00+00:00,39,16.14
2022-05-02 00:00:00+00:00,2022-05-03 16:00:00+00:00,40,10.74
2022-05-02 00:00:00+00:00,2022-05-03 17:00:00+00:00,41,13.48
2022-05-02 00:00:00+00:00,2022-05-03 18:00:00+00:00,42,13.01
2022-05-02 00:00:00+00:00,2022-05-03 19:00:00+00:00,43,14.55
2022-05-02 00:00:00+00:00,2022-05-03 20:00:00+00:00,44,15.6
2022-05-02 00:00:00+00:00,2022-05-03 21:00:00+00:00,45,17.78
2022-05-02 00:00:00+00:00,2022-05-03 22:00:00+00:00,46,11.02
2022-05-02 00:00:00+00:00,2022-05-03 23:00:00+00:00,47,18.7
2022-05-02 00:00:00+00:00,2022-05-04 00:00:00+00:00,48,16.5
2022-05-02 12:00:00+00:00,2022-05-02 13:00:00+00:00,1,15.51
2022-05-02 12:00:00+00:00,2022-05-02 14:00:00+00:00,2,17.65
2022-05-02 12:00:00+00:00,2022-05-02 15:00:00+00:00,3,16.14
2022-05-02 12:00:00+00:00,2022-05-02 16:00:00+00:00,4,16.89
2022-05-02 12:00:00+00:00,2022-05-02 17:00:00+00:00,5,16.31
2022-05-02 12:00:00+00:00,2022-05-02 18:00:00+00:00,6,14.9
2022-05-02 12:00:00+00:00,2022-05-02 19:00:00+00:00,7,15.43
2022-05-02 12:00:00+00:00,2022-05-02 20:00:00+00:00,8,12.35
2022-05-02 12:00:00+00:00,2022-05-02 21:00:00+00:00,9,12.07
2022-05-02 12:00:00+00:00,2022-05-02 22:00:00+00:00,10,10.12
2022-05-02 12:00:00+00:00,2022-05-02 23:00:00+00:00,11,11.88
2022-05-02 12:00:00+00:00,2022-05-03 00:00:00+00:00,12,10.07
2022-05-02 12:00:00+00:00,2022-05-03 01:00:00+00:00,13,8.39
2022-05-02 12:00:00+00:00,2022-05-03 02:00:00+00:00,14,7.67
2022-05-02 12:00:00+00:00,2022-05-03 03:00:00+00:00,15,8.82
2022-05-02 12:00:00+00:00,2022-05-03 04:00:00+00:00,16,7.45
2022-05-02 12:00:00+00:00,2022-05-03 05:00:00+00:00,17,10.48
2022-05-02 12:00:00+00:00,2022-05-03 06:00:00+00:00,18,10.91
2022-05-02 12:00:00+00:00,2022-05-03 07:00:00+00:00,19,10.75
2022-05-02 12:00:00+00:00,2022-05-03 08:00:00+00:00,20,10.34
2022-05-02 12:00:00+00:00,2022-05-03 09:00:00+00:00,21,10.77
2022-05-02 12:00:00+00:00,2022-05-03 10:00:00+00:00,22,14.04
