meter_id,date,kwh
M100045,2023-10-16,15.435
M100045,2023-10-17,11.409
M100045,2023-10-18,7.637
M100045,2023-10-19,10.109
M100045,2023-10-20,16.516
M100045,2023-10-21,8.048
M100045,2023-10-22,6.286
M100045,2023-10-23,14.229
M100045,2023-10-24,10.849
M100045,2023-10-25,11.146
M100045,2023-10-26,13.466
M100045,2023-10-27,10.029
M100045,2023-10-28,9.078
M100045,2023-10-29,11.497
M100045,2023-10-31,15.299
M100045,2023-11-01,14.086
M100045,2023-11-02,8.817
M100045,2023-11-03,11.018
M100045,2023-11-04,9.97
M100045,2023-11-05,12.536
M100045,2023-11-06,10.007
M100045,2023-11-07,13.303
M100045,2023-11-08,12.93
M100045,2023-11-09,13.372
M100045,2023-11-10,14.044
M100045,2023-11-11,7.588
M100045,2023-11-12,17.162
M100045,2023-11-13,16.683
M100045,2023-11-14,11.174
M100045,2023-11-15,11.684
M100045,2023-11-16,9.698
M100045,2023-11-17,21.794
M100045,2023-11-19,18.632
M100045,2023-11-20,21.008
M100045,2023-11-21,17.089
M100045,2023-11-22,13.304
M100045,2023-11-23,15.863
M100045,2023-11-24,14.682
M100045,2023-11-25,21.151
M100045,2023-11-26,17.686
M100045,2023-11-27,14.923
M100045,2023-11-28,14.318
M100045,2023-11-29,10.522
M100045,2023-11-30,10.162
M100045,2023-12-01,15.11
M100045,2023-12-02,17.561
M100045,2023-12-03,14.954
M100045,2023-12-04,10.958
M100045,2023-12-05,13.642
M100045,2023-12-06,12.986
M100045,2023-12-07,13.981
M100045,2023-12-08,15.873
M100045,2023-12-09,12.383
M100045,2023-12-10,19.085
M100045,2023-12-11,12.791
M100045,2023-12-12,9.973
M100045,2023-12-13,16.173
M100045,2023-12-14,17.395
M100045,2023-12-15,11.853
M100045,2023-12-16,14.691
M100045,2023-12-17,15.468
M100045,2023-12-18,16.067
M100045,2023-12-19,17.315
M100045,2023-12-20,26.033
M100045,2023-12-21,14.29
M100045,2023-12-22,15.546
M100045,2023-12-23,13.976
M100045,2023-12-24,15.196
M100045,2023-12-25,13.185
M100045,2023-12-26,14.456
M100045,2023-12-27,8.961
M100045,2023-12-28,14.87
M100045,2023-12-29,13.244
M100045,2023-12-30,12.259
M100045,2023-12-31,15.834
M100046,2023-01-01,7.446
M100046,2023-01-02,13.85
M100046,2023-01-03,16.885
M100046,2023-01-04,20.843
M100046,2023-01-05,22.967
M100046,2023-01-06,12.874
M100046,2023-01-07,16.165
M100046,2023-01-08,8.959
M100046,2023-01-09,17.815
M100046,2023-01-10,13.492
M100046,2023-01-11,15.215
M100046,2023-01-12,19.009
M100046,2023-01-13,18.333
M100046,2023-01-14,8.184
M100046,2023-01-15,12.256
M100046,2023-01-16,14.879
M100046,2023-01-17,9.926
M100046,2023-01-18,19.434
M100046,2023-01-19,17.839
M100046,2023-01-20,12.8
M100046,2023-01-21,8.759
M100046,2023-01-22,18.296
M100046,2023-01-23,14.134
M100046,2023-01-24,16.944
M100046,2023-01-25,14.609
M100046,2023-01-26,10.51
M100046,2023-01-27,13.816
M100046,2023-01-28,10.043
M100046,2023-01-29,12.169
M100046,2023-01-30,15.95
M100046,2023-01-31,9.783
M100046,2023-02-01,15.698
M100046,2023-02-02,8.732
M100046,2023-02-03,19.899
M100046,2023-02-05,17.54
M100046,2023-02-06,10.864
M100046,2023-02-07,18.389
M100046,2023-02-08,8.964
M100046,2023-02-09,13.283
M100046,2023-02-10,12.064
M100046,2023-02-11,10.498
M100046,2023-02-12,12.232
M100046,2023-02-13,13.7
M100046,2023-02-14,11.912
M100046,2023-02-15,18.701
M100046,2023-02-16,16.047
M100046,2023-02-17,20.029
M100046,2023-02-18,10.916
M100046,2023-02-19,15.177
M100046,2023-02-20,15.177
M100046,2023-02-21,14.436
M100046,2023-02-22,8.133
M100046,2023-02-23,12.601
M100046,2023-02-24,7.993
M100046,2023-02-25,8.883
M100046,2023-02-26,18.212
M100046,2023-02-27,11.858
M100046,2023-02-28,16.342
M100046,2023-03-01,12.483
M100046,2023-03-02,17.633
M100046,2023-03-03,16.595
M100046,2023-03-04,13.053
M100046,2023-03-05,12.725
M100046,2023-03-06,12.221
M100046,2023-03-07,18.664
M100046,2023-03-08,15.613
M100046,2023-03-09,13.26
M100046,2023-03-10,13.651
M100046,2023-03-11,14.712
M100046,2023-03-12,9.699
M100046,2023-03-13,11.356
M100046,2023-03-14,15.746
M100046,2023-03-15,14.99
M100046,2023-03-16,12.468
M100046,2023-03-17,9.577
M100046,2023-03-18,20.697
M100046,2023-03-19,12.804
M100046,2023-03-20,17.119
M100046,2023-03-21,15.156
M100046,2023-03-22,13.199
M100046,2023-03-23,19.388
M100046,2023-03-24,13.47
M100046,2023-03-25,23.795
M100046,2023-03-26,14.159
M100046,2023-03-27,14.725
M100046,2023-03-28,14.064
M100046,2023-03-29,13.384
M100046,2023-03-30,15.068
M100046,2023-03-31,14.216
M100046,2023-04-01,16.254
M100046,2023-04-02,9.617
M100046,2023-04-03,10.777
M100046,2023-04-04,11.221
M100046,2023-04-05,12.571
M100046,2023-04-06,21.095
M100046,2023-04-07,12.434
M100046,2023-04-08,11.683
M100046,2023-04-09,11.719
M100046,2023-04-10,15.266
M100046,2023-04-11,12.878
M100046,2023-04-12,7.805
M100046,2023-04-13,7.104
M100046,2023-04-14,12.615
M100046,2023-04-15,7.287
M100046,2023-04-16,14.321
M100046,2023-04-17,11.425
M100046,2023-04-18,9.674
M100046,2023-04-19,14.837
M100046,2023-04-20,16.465
M100046,2023-04-21,11.585
M100046,2023-04-22,9.195
M100046,2023-04-23,11.492
M100046,2023-04-24,9.566
M100046,2023-04-25,11.567
M100046,2023-04-26,7.34
M100046,2023-04-27,10.085
M100046,2023-04-28,8.873
M100046,2023-04-29,11.167
M100046,2023-04-30,9.741
M100046,2023-05-01,6.729
M100046,2023-05-02,11.375
M100046,2023-05-03,10.963
M100046,2023-05-04,9.807
M100046,2023-05-05,10.091
M100046,2023-05-06,6.877
M100046,2023-05-07,11.518
M100046,2023-05-08,8.446
M100046,2023-05-09,7.704
M100046,2023-05-10,8.486
M100046,2023-05-11,10.396
M100046,2023-05-12,7.538
M100046,2023-05-13,11.134
M100046,2023-05-14,11.363
M100046,2023-05-15,10.07
M100046,2023-05-16,9.782
M100046,2023-05-17,9.976
M100046,2023-05-18,11.614
M100046,2023-05-19,12.194
M100046,2023-05-20,7.035
M100046,2023-05-21,13.534
M100046,2023-05-22,8.83
M100046,2023-05-23,8.778
M100046,2023-05-24,10.201
M100046,2023-05-25,6.458
M100046,2023-05-26,10.034
M100046,2023-05-27,9.067
M100046,2023-05-28,9.083
M100046,2023-05-29,7.184
M100046,2023-05-30,9.037
M100046,2023-05-31,10.975
M100046,2023-06-01,8.355
M100046,2023-06-02,8.438
M100046,2023-06-03,7.253
M100046,2023-06-04,8.629
M100046,2023-06-05,5.363
M100046,2023-06-06,7.967
M100046,2023-06-07,9.745
M100046,2023-06-08,11.499
M100046,2023-06-09,10.14
M100046,2023-06-10,10.268
M100046,2023-06-11,5.564
M100046,2023-06-12,8.045
M100046,2023-06-13,7.442
M100046,2023-06-14,8.408
M100046,2023-06-15,9.386
M100046,2023-06-16,7.596
M100046,2023-06-17,7.902
M100046,2023-06-18,6.663
M100046,2023-06-19,7.195
M100046,2023-06-20,7.194
M100046,2023-06-21,11.348
M100046,2023-06-22,6.678
M100046,2023-06-23,9.075
M100046,2023-06-24,6.853
M100046,2023-06-25,6.647
M100046,2023-06-26,8.586
M100046,2023-06-27,7.984
M100046,2023-06-28,8.113
M100046,2023-06-29,6.161
M100046,2023-06-30,4.286
M100046,2023-07-01,5.758
M100046,2023-07-02,6.679
M100046,2023-07-03,7.76
M100046,2023-07-04,6.157
M100046,2023-07-05,7.333
M100046,2023-07-07,9.712
M100046,2023-07-08,5.494
M100046,2023-07-09,7.221
M100046,2023-07-10,6.714
M100046,2023-07-11,5.769
M100046,2023-07-12,9.989
M100046,2023-07-13,8.126
M100046,2023-07-14,6.184
M100046,2023-07-15,9.633
M100046,2023-07-16,6.122
M100046,2023-07-17,11.78
M100046,2023-07-18,7.46
M100046,2023-07-19,7.849
M100046,2023-07-20,8.272
M100046,2023-07-21,4.423
M100046,2023-07-22,4.696
M100046,2023-07-23,7.75
M100046,2023-07-24,9.254
M100046,2023-07-25,8.907
M100046,2023-07-26,8.162
M100046,2023-07-27,8.992
M100046,2023-07-29,8.176
M100046,2023-07-30,6.411
M100046,2023-07-31,3.2
M100046,2023-08-01,4.079
M100046,2023-08-02,9.821
M100046,2023-08-03,9.96
M100046,2023-08-04,6.459
M100046,2023-08-05,5.18
M100046,2023-08-06,8.084
M100046,2023-08-07,9.121
M100046,2023-08-08,5.968
M100046,2023-08-09,6.797
M100046,2023-08-10,7.248
M100046,2023-08-11,7.144
M100046,2023-08-12,8.167
M100046,2023-08-13,8.251
M100046,2023-08-14,5.011
M100046,2023-08-15,10.585
M100046,2023-08-16,6.79
M100046,2023-08-17,6.44
M100046,2023-08-18,6.472
M100046,2023-08-19,7.956
M100046,2023-08-20,6.488
M100046,2023-08-21,6.194
M100046,2023-08-22,8.981
M100046,2023-08-23,5.615
M100046,2023-08-24,9.475
M100046,2023-08-25,13.595
M100046,2023-08-26,9.355
M100046,2023-08-28,7.491
M100046,2023-08-29,10.198
M100046,2023-08-30,11.625
M100046,2023-08-31,7.409
M100046,2023-09-01,9.401
M100046,2023-09-02,7.931
M100046,2023-09-03,5.995
M100046,2023-09-04,9.516
M100046,2023-09-06,10.616
M100046,2023-09-07,7.083
M100046,2023-09-08,11.149
M100046,2023-09-09,11.502
M100046,2023-09-10,10.211
M100046,2023-09-11,9.983
M100046,2023-09-12,5.832
M100046,2023-09-13,8.217
M100046,2023-09-14,8.675
M100046,2023-09-15,7.048
M100046,2023-09-16,10.672
M100046,2023-09-17,8.345
M100046,2023-09-18,9.385
M100046,2023-09-19,11.703
M100046,2023-09-20,10.96
M100046,2023-09-21,7.423
M100046,2023-09-22,10.423
M100046,2023-09-23,11.134
M100046,2023-09-24,5.777
M100046,2023-09-25,10.028
M100046,2023-09-26,6.306
M100046,2023-09-27,9.548
M100046,2023-09-28,13.814
M100046,2023-09-29,9.572
M100046,2023-09-30,12.117
M100046,2023-10-01,10.55
M100046,2023-10-02,14.359
M100046,2023-10-03,11.466
M100046,2023-10-04,9.869
M100046,2023-10-05,12.097
M100046,2023-10-06,15.376
M100046,2023-10-07,8.051
M100046,2023-10-08,8.395
M100046,2023-10-09,10.712
M100046,2023-10-10,11.859
M100046,2023-10-11,17.139
M100046,2023-10-12,9.357
M100046,2023-10-13,7.845
M100046,2023-10-14,14.151
M100046,2023-10-15,9.978
M100046,2023-10-16,18.252
M100046,2023-10-17,13.774
M100046,2023-10-18,9.851
M100046,2023-10-19,8.591
M100046,2023-10-20,7.626
M100046,2023-10-21,14.961
M100046,2023-10-22,18.964
M100046,2023-10-23,12.278
M100046,2023-10-24,13.979
M100046,2023-10-25,9.765
M100046,2023-10-26,9.757
M100046,2023-10-27,12.062
M100046,2023-10-28,12.891
M100046,2023-10-29,12.711
M100046,2023-10-30,10.014
M100046,2023-10-31,11.296
M100046,2023-11-01,8.783
M100046,2023-11-02,8.585
M100046,2023-11-03,10.501
M100046,2023-11-04,9.028
M100046,2023-11-05,13.173
M100046,2023-11-06,15.863
M100046,2023-11-07,11.803
M100046,2023-11-08,13.277
M100046,2023-11-09,13.764
M100046,2023-11-10,7.337
M100046,2023-11-11,8.719
M100046,2023-11-12,21.066
M100046,2023-11-13,11.911
M100046,2023-11-14,8.511
M100046,2023-11-15,14.002
M100046,2023-11-16,14.466
M100046,2023-11-17,17.416
M100046,2023-11-18,14.2
M100046,2023-11-19,15.425
M100046,2023-11-20,9.72
M100046,2023-11-21,11.272
M100046,2023-11-22,17.161
M100046,2023-11-23,13.758
M100046,2023-11-24,12.051
M100046,2023-11-25,18.485
M100046,2023-11-26,13.047
M100046,2023-11-27,16.792
M100046,2023-11-28,17.448
M100046,2023-11-29,13.206
M100046,2023-11-30,13.089
M100046,2023-12-01,16.948
M100046,2023-12-02,7.91
M100046,2023-12-03,12.154
M100046,2023-12-04,14.818
M100046,2023-12-05,14.962
M100046,2023-12-06,9.674
M100046,2023-12-07,10.938
M100046,2023-12-08,10.116
M100046,2023-12-09,19.165
M100046,2023-12-10,15.302
M100046,2023-12-11,11.017
M100046,2023-12-12,12.721
M100046,2023-12-13,12.585
M100046,2023-12-14,16.565
M100046,2023-12-15,11.024
M100046,2023-12-16,13.646
M100046,2023-12-17,10.612
M100046,2023-12-18,18.455
M100046,2023-12-19,11.738
M100046,2023-12-20,13.657
M100046,2023-12-21,12.842
M100046,2023-12-22,26.929
M100046,2023-12-23,12.197
M100046,2023-12-24,20.031
M100046,2023-12-25,15.709
M100046,2023-12-26,17.095
M100046,2023-12-27,17.79
M100046,2023-12-28,16.974
M100046,2023-12-29,13.929
M100046,2023-12-30,10.867
M100046,2023-12-31,12.134
M100047,2023-01-01,13.976
M100047,2023-01-02,12.504
M100047,2023-01-03,9.667
M100047,2023-01-04,8.86
M100047,2023-01-05,14.079
M100047,2023-01-06,11.757
M100047,2023-01-07,12.922
M100047,2023-01-08,9.905
M100047,2023-01-09,10.032
M100047,2023-01-10,9.928
M100047,2023-01-11,12.016
M100047,2023-01-12,9.72
M100047,2023-01-13,8.006
M100047,2023-01-14,11.054
M100047,2023-01-15,7.818
M100047,2023-01-16,13.86
M100047,2023-01-17,8.096
M100047,2023-01-18,10.587
M100047,2023-01-19,10.891
M100047,2023-01-20,10.784
M100047,2023-01-21,15.711
M100047,2023-01-22,14.062
M100047,2023-01-23,10.523
M100047,2023-01-24,15.287
M100047,2023-01-25,13.555
M100047,2023-01-26,12.824
M100047,2023-01-27,12.326
M100047,2023-01-28,9.668
M100047,2023-01-29,13.478
M100047,2023-01-30,10.471
M100047,2023-01-31,8.023
M100047,2023-02-01,10.165
M100047,2023-02-02,11.808
M100047,2023-02-03,14.273
M100047,2023-02-04,11.208
M100047,2023-02-05,7.885
M100047,2023-02-06,9.37
M100047,2023-02-07,14.73
M100047,2023-02-08,6.388
M100047,2023-02-09,10.512
M100047,2023-02-10,9.877
M100047,2023-02-11,8.929
M100047,2023-02-12,11.425
M100047,2023-02-13,11.595
M100047,2023-02-14,12.153
M100047,2023-02-15,9.21
M100047,2023-02-16,9.345
M100047,2023-02-17,9.293
M100047,2023-02-18,9.209
M100047,2023-02-19,7.895
M100047,2023-02-20,9.49
M100047,2023-02-21,10.343
M100047,2023-02-22,7.624
M100047,2023-02-23,8.085
M100047,2023-02-24,9.516
M100047,2023-02-25,7.833
M100047,2023-02-26,12.853
M100047,2023-02-27,8.852
M100047,2023-02-28,16.075
M100047,2023-03-01,14.968
M100047,2023-03-02,13.04
M100047,2023-03-03,14.359
M100047,2023-03-04,9.027
M100047,2023-03-05,8.241
M100047,2023-03-06,11.428
M100047,2023-03-07,7.617
M100047,2023-03-08,8.812
M100047,2023-03-09,13.044
M100047,2023-03-10,8.402
M100047,2023-03-11,7.132
M100047,2023-03-12,8.224
M100047,2023-03-13,10.386
M100047,2023-03-14,12.024
M100047,2023-03-15,10.229
M100047,2023-03-16,8.674
M100047,2023-03-17,8.214
M100047,2023-03-18,9.445
M100047,2023-03-19,10.424
M100047,2023-03-21,8.084
M100047,2023-03-22,6.164
M100047,2023-03-23,7.597
M100047,2023-03-24,5.974
M100047,2023-03-25,12.636
M100047,2023-03-26,6.888
M100047,2023-03-27,8.34
M100047,2023-03-28,11.006
M100047,2023-03-29,11.468
M100047,2023-03-30,7.71
M100047,2023-03-31,4.921
M100047,2023-04-01,8.63
M100047,2023-04-02,8.404
M100047,2023-04-03,8.418
M100047,2023-04-04,6.35
M100047,2023-04-05,7.328
M100047,2023-04-06,12.384
M100047,2023-04-07,11.375
M100047,2023-04-08,6.172
M100047,2023-04-10,5.609
M100047,2023-04-11,6.33
M100047,2023-04-12,7.881
M100047,2023-04-13,6.632
M100047,2023-04-14,9.426
M100047,2023-04-15,9.865
M100047,2023-04-16,7.896
M100047,2023-04-17,7.24
M100047,2023-04-18,8.498
M100047,2023-04-19,5.923
M100047,2023-04-20,15.643
M100047,2023-04-21,11.389
M100047,2023-04-22,8.028
M100047,2023-04-23,13.856
M100047,2023-04-24,5.957
M100047,2023-04-25,11.328
M100047,2023-04-26,3.983
M100047,2023-04-27,7.341
M100047,2023-04-28,6.987
M100047,2023-04-29,8.224
M100047,2023-04-30,6.284
M100047,2023-05-02,7.994
M100047,2023-05-03,7.078
M100047,2023-05-04,5.838
M100047,2023-05-05,5.715
M100047,2023-05-06,6.594
M100047,2023-05-07,7.748
M100047,2023-05-08,8.762
M100047,2023-05-09,10.659
M100047,2023-05-10,4.829
M100047,2023-05-11,4.664
M100047,2023-05-12,7.249
M100047,2023-05-13,6.127
M100047,2023-05-14,8.124
M100047,2023-05-15,6.686
M100047,2023-05-16,6.621
M100047,2023-05-17,5.983
M100047,2023-05-18,7.242
M100047,2023-05-19,7.801
M100047,2023-05-20,3.921
M100047,2023-05-21,3.891
M100047,2023-05-22,8.551
M100047,2023-05-23,4.379
M100047,2023-05-24,5.034
M100047,2023-05-25,9.787
M100047,2023-05-26,6.773
M100047,2023-05-27,7.347
M100047,2023-05-28,3.96
M100047,2023-05-29,7.713
M100047,2023-05-30,7.135
M100047,2023-05-31,5.817
M100047,2023-06-01,5.628
M100047,2023-06-02,6.028
M100047,2023-06-03,4.667
M100047,2023-06-04,6.696
M100047,2023-06-05,8.136
M100047,2023-06-06,10.449
M100047,2023-06-07,9.226
M100047,2023-06-08,5.847
M100047,2023-06-09,7.619
M100047,2023-06-10,8.2
M100047,2023-06-11,5.595
M100047,2023-06-12,4.709
M100047,2023-06-13,5.119
M100047,2023-06-14,6.505
M100047,2023-06-15,5.471
M100047,2023-06-16,5.597
M100047,2023-06-17,5.425
M100047,2023-06-18,4.368
M100047,2023-06-19,5.158
M100047,2023-06-20,8.184
M100047,2023-06-21,2.762
M100047,2023-06-22,4.156
M100047,2023-06-23,4.242
M100047,2023-06-24,4.456
M100047,2023-06-25,4.872
M100047,2023-06-26,5.038
M100047,2023-06-27,5.1
M100047,2023-06-28,4.508
M100047,2023-06-29,5.543
M100047,2023-06-30,5.733
M100047,2023-07-01,3.986
M100047,2023-07-02,6.131
M100047,2023-07-03,3.861
M100047,2023-07-04,7.056
M100047,2023-07-05,5.579
M100047,2023-07-06,9.36
M100047,2023-07-07,5.107
M100047,2023-07-08,5.531
M100047,2023-07-09,4.498
M100047,2023-07-10,7.828
M100047,2023-07-11,5.857
M100047,2023-07-12,8.368
M100047,2023-07-13,3.648
M100047,2023-07-14,5.154
M100047,2023-07-15,3.593
M100047,2023-07-16,5.888
M100047,2023-07-17,4.371
M100047,2023-07-18,4.533
M100047,2023-07-19,3.944
M100047,2023-07-20,5.179
M100047,2023-07-21,10.095
M100047,2023-07-22,4.569
M100047,2023-07-23,5.468
M100047,2023-07-24,6.156
M100047,2023-07-25,3.795
M100047,2023-07-26,3.731
M100047,2023-07-27,5.504
M100047,2023-07-28,5.418
M100047,2023-07-29,5.49
M100047,2023-07-30,4.053
M100047,2023-07-31,5.674
M100047,2023-08-01,6.57
M100047,2023-08-02,3.127
M100047,2023-08-03,5.437
M100047,2023-08-04,4.715
M100047,2023-08-05,5.209
M100047,2023-08-06,5.995
M100047,2023-08-07,4.224
M100047,2023-08-08,5.053
M100047,2023-08-09,3.75
M100047,2023-08-10,3.875
M100047,2023-08-11,7.902
M100047,2023-08-12,5.551
M100047,2023-08-13,3.591
M100047,2023-08-14,7.844
M100047,2023-08-15,2.674
M100047,2023-08-16,5.593
M100047,2023-08-17,3.538
M100047,2023-08-18,4.453
M100047,2023-08-19,4.986
M100047,2023-08-21,5.663
M100047,2023-08-22,3.607
M100047,2023-08-23,5.721
M100047,2023-08-24,5.292
M100047,2023-08-25,5.629
M100047,2023-08-26,5.891
M100047,2023-08-27,4.957
M100047,2023-08-28,4.386
M100047,2023-08-29,5.495
M100047,2023-08-30,6.567
M100047,2023-08-31,6.151
M100047,2023-09-01,8.415
M100047,2023-09-02,7.24
M100047,2023-09-03,5.539
M100047,2023-09-04,6.486
M100047,2023-09-05,5.092
M100047,2023-09-06,8.451
M100047,2023-09-07,6.178
M100047,2023-09-08,5.339
M100047,2023-09-09,8.378
M100047,2023-09-10,8.492
M100047,2023-09-11,4.941
M100047,2023-09-12,9.028
M100047,2023-09-13,5.175
M100047,2023-09-14,5.047
M100047,2023-09-15,5.864
M100047,2023-09-16,4.859
M100047,2023-09-17,6.977
M100047,2023-09-18,5.283
M100047,2023-09-19,6.924
M100047,2023-09-20,7.741
M100047,2023-09-21,10.871
M100047,2023-09-22,5.386
M100047,2023-09-23,10.613
M100047,2023-09-24,6.474
M100047,2023-09-25,6.295
M100047,2023-09-26,10.526
M100047,2023-09-27,8.189
M100047,2023-09-28,10.843
M100047,2023-09-29,7.108
M100047,2023-09-30,7.947
M100047,2023-10-01,5.146
M100047,2023-10-02,7.021
M100047,2023-10-03,6.646
M100047,2023-10-04,9.43
M100047,2023-10-05,6.408
M100047,2023-10-06,6.66
M100047,2023-10-07,10.993
M100047,2023-10-08,7.114
M100047,2023-10-09,6.908
M100047,2023-10-10,9.423
M100047,2023-10-11,6.261
M100047,2023-10-12,6.624
M100047,2023-10-13,7.544
M100047,2023-10-14,12.125
M100047,2023-10-15,8.34
M100047,2023-10-16,11.679
M100047,2023-10-17,6.251
M100047,2023-10-18,9.933
M100047,2023-10-19,7.427
M100047,2023-10-20,7.593
M100047,2023-10-21,8.145
M100047,2023-10-22,13.302
M100047,2023-10-23,6.497
M100047,2023-10-24,5.297
M100047,2023-10-25,7.508
M100047,2023-10-26,9.486
M100047,2023-10-27,8.611
M100047,2023-10-28,8.782
M100047,2023-10-29,8.388
M100047,2023-10-30,10.663
M100047,2023-10-31,11.648
M100047,2023-11-01,12.759
M100047,2023-11-02,7.645
M100047,2023-11-03,5.671
M100047,2023-11-04,6.069
M100047,2023-11-05,6.675
M100047,2023-11-06,7.883
M100047,2023-11-07,7.291
M100047,2023-11-08,8.648
M100047,2023-11-09,13.573
M100047,2023-11-10,10.899
M100047,2023-11-11,6.859
M100047,2023-11-12,8.249
M100047,2023-11-13,4.377
M100047,2023-11-14,8.92
M100047,2023-11-15,8.314
M100047,2023-11-16,11.936
M100047,2023-11-17,12.223
M100047,2023-11-18,7.813
M100047,2023-11-19,9.737
M100047,2023-11-20,8.998
M100047,2023-11-21,13.395
M100047,2023-11-22,8.869
M100047,2023-11-23,10.373
M100047,2023-11-24,14.654
M100047,2023-11-25,11.049
M100047,2023-11-26,8.987
M100047,2023-11-27,8.36
M100047,2023-11-29,10.732
M100047,2023-11-30,8.494
M100047,2023-12-01,11.617
M100047,2023-12-02,9.413
M100047,2023-12-03,13.213
M100047,2023-12-04,8.8
M100047,2023-12-05,12.999
M100047,2023-12-06,11.124
M100047,2023-12-07,15.491
M100047,2023-12-08,12.845
M100047,2023-12-09,12.361
M100047,2023-12-10,6.322
M100047,2023-12-11,6.345
M100047,2023-12-12,6.808
M100047,2023-12-13,10.897
M100047,2023-12-14,12.3
M100047,2023-12-15,8.732
M100047,2023-12-16,13.345
M100047,2023-12-17,10.772
M100047,2023-12-18,9.226
M100047,2023-12-19,18.102
M100047,2023-12-20,9.598
M100047,2023-12-21,12.754
M100047,2023-12-22,9.954
M100047,2023-12-23,13.805
M100047,2023-12-24,7.022
M100047,2023-12-25,10.112
M100047,2023-12-26,13.602
M100047,2023-12-27,9.058
M100047,2023-12-28,6.763
M100047,2023-12-29,11.262
M100047,2023-12-30,7.55
M100047,2023-12-31,9.293
M100048,2023-01-01,7.816
M100048,2023-01-02,9.346
M100048,2023-01-03,12.028
M100048,2023-01-04,12.511
M100048,2023-01-05,13.77
M100048,2023-01-06,14.83
M100048,2023-01-07,12.543
M100048,2023-01-08,13.27
M100048,2023-01-09,15.822
M100048,2023-01-10,12.282
M100048,2023-01-11,12.281
M100048,2023-01-12,15.214
M100048,2023-01-13,10.911
M100048,2023-01-14,11.755
M100048,2023-01-15,12.404
M100048,2023-01-16,14.04
M100048,2023-01-17,13.688
M100048,2023-01-18,13.868
M100048,2023-01-19,9.747
M100048,2023-01-20,20.67
M100048,2023-01-21,9.235
M100048,2023-01-22,14.41
M100048,2023-01-23,16.65
M100048,2023-01-24,15.864
M100048,2023-01-25,12.82
M100048,2023-01-26,11.581
M100048,2023-01-27,12.455
M100048,2023-01-28,15.067
M100048,2023-01-29,15.004
M100048,2023-01-30,11.131
M100048,2023-01-31,13.798
M100048,2023-02-01,13.517
M100048,2023-02-02,9.984
M100048,2023-02-03,24.682
M100048,2023-02-04,14.657
M100048,2023-02-05,11.052
M100048,2023-02-06,23.225
M100048,2023-02-07,9.056
M100048,2023-02-08,13.044
M100048,2023-02-09,13.939
M100048,2023-02-10,13.965
M100048,2023-02-11,12.45
M100048,2023-02-12,13.152
M100048,2023-02-13,15.823
M100048,2023-02-14,9.369
M100048,2023-02-15,15.199
M100048,2023-02-16,9.049
M100048,2023-02-17,15.827
M100048,2023-02-18,12.591
M100048,2023-02-19,16.154
M100048,2023-02-20,13.06
